date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:21	4024/4024	---MCZ	200	added ('OK')	application/octet-stream	etag:%22efabfb9e56afa88f0ed977fc2fe29176-ssl-df%22	https://lala-html.netlify.app/assets/fonts/lg.eot?n1z373	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/fonts/lgd641.eot	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:21	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:%225f337e0bb64c5a387e874d3d638a29da-ssl-df%22	https://lala-html.netlify.app/assets/fonts/fa-solid-900.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/fonts/fa-solid-900.svg	(from https://lala-html.netlify.app/assets/css/fontawesome.min.css)
14:32:21	4024/4024	---MCZ	200	added ('OK')	application/octet-stream	etag:%22efabfb9e56afa88f0ed977fc2fe29176-ssl-df%22	https://lala-html.netlify.app/assets/fonts/lg.eot?	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/fonts/lgd41d.eot	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:22	3956/3956	---MCZ	200	added ('OK')	application/font-woff	etag:%222c95a35291d11a8e4e3ac33cd2df7e27-ssl-df%22	https://lala-html.netlify.app/assets/fonts/lg.woff?n1z373	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/fonts/lgd641.woff	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:22	3880/3880	---M--	200	added ('OK')	font/ttf	etag:%22a6a26b82b34325313a1420c2fd2bc001-ssl%22	https://lala-html.netlify.app/assets/fonts/lg.ttf?n1z373	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/fonts/lgd641.ttf	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:23	8855/8855	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e5bbc5765ef1a640f8fbd6c74b9a70da-ssl-df%22	https://lala-html.netlify.app/assets/fonts/lg.svg?n1z373	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/fonts/lgd641.svg	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:23	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/img/vimeo-play.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/vimeo-play.5d.delayed	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:24	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/img/video-play.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/video-play.5e.delayed	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:24	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/img/youtube-play.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/youtube-play.5f.delayed	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:25	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/img/loading.gif	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/loading.60.delayed	(from https://lala-html.netlify.app/assets/css/lightgallery.min.css)
14:32:26	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/css/images/ui-icons_444444_256x240.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/images/ui-icons_444444_256x240.61.delayed	(from https://lala-html.netlify.app/assets/css/jquery-ui.min.css)
14:32:26	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/css/images/ui-icons_555555_256x240.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/images/ui-icons_555555_256x240.62.delayed	(from https://lala-html.netlify.app/assets/css/jquery-ui.min.css)
14:32:27	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/css/images/ui-icons_ffffff_256x240.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/images/ui-icons_ffffff_256x240.63.delayed	(from https://lala-html.netlify.app/assets/css/jquery-ui.min.css)
14:32:27	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/css/images/ui-icons_777620_256x240.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/images/ui-icons_777620_256x240.64.delayed	(from https://lala-html.netlify.app/assets/css/jquery-ui.min.css)
14:32:28	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/css/images/ui-icons_cc0000_256x240.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/images/ui-icons_cc0000_256x240.65.delayed	(from https://lala-html.netlify.app/assets/css/jquery-ui.min.css)
14:32:28	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/assets/css/images/ui-icons_777777_256x240.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/css/images/ui-icons_777777_256x240.66.delayed	(from https://lala-html.netlify.app/assets/css/jquery-ui.min.css)
14:32:29	282/282	---M--	200	added ('OK')	image/png	etag:%2286a6de245c3d632a65c6b40a859ab8ad-ssl%22	https://lala-html.netlify.app/assets/img/drag.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/drag.png	(from https://lala-html.netlify.app/assets/css/style.css)
14:32:30	4998/4998	---MCZ	200	added ('OK')	image/svg+xml	etag:%2255ad65398bb6b66623c7c4cd272a0e32-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/logo.svg	(from https://lala-html.netlify.app/01_agency_home)
14:32:30	25420/25420	---MCZ	200	added ('OK')	image/svg+xml	etag:%22724d97527eb0c33a8f25291d9557d300-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/hero-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/hero-img.svg	(from https://lala-html.netlify.app/01_agency_home)
14:32:31	50823/50823	---MCZ	200	added ('OK')	image/svg+xml	etag:%2267434a27835d832d3adc0d57259c3605-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/about1.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/about1.svg	(from https://lala-html.netlify.app/01_agency_home)
14:32:31	54591/54591	---MCZ	200	added ('OK')	image/svg+xml	etag:%2205337c2027d3ecd743519b9a8c031df2-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/about2.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/about2.svg	(from https://lala-html.netlify.app/01_agency_home)
14:32:32	35418/35418	---M--	200	added ('OK')	image/png	etag:%226d0f003e242a057d3277119b95c2de48-ssl%22	https://lala-html.netlify.app/assets/img/agency/cta-bg.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/cta-bg.png	(from https://lala-html.netlify.app/01_agency_home)
14:32:32	152489/152489	---M--	200	added ('OK')	image/jpeg	etag:%22bf2a396df816cadc2f43f38acf9a63ac-ssl%22	https://lala-html.netlify.app/assets/img/agency/portfolio1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/portfolio1.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:33	127985/127985	---M--	200	added ('OK')	image/jpeg	etag:%22e41c4beea3076a39b64f206689bd6680-ssl%22	https://lala-html.netlify.app/assets/img/agency/portfolio2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/portfolio2.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:33	139287/139287	---M--	200	added ('OK')	image/jpeg	etag:%222308f70f542e75d2cd3951fb2c528f2a-ssl%22	https://lala-html.netlify.app/assets/img/agency/portfolio3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/portfolio3.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:34	208552/208552	---M--	200	added ('OK')	image/jpeg	etag:%22b6afc2467516b6d43745c01eb45b6358-ssl%22	https://lala-html.netlify.app/assets/img/agency/portfolio4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/portfolio4.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:34	166169/166169	---M--	200	added ('OK')	image/jpeg	etag:%2283db0157f194bb6da9bb73195413a585-ssl%22	https://lala-html.netlify.app/assets/img/agency/portfolio5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/portfolio5.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:35	193186/193186	---M--	200	added ('OK')	image/jpeg	etag:%221eedd884d79f84510e91ac03149e4ebb-ssl%22	https://lala-html.netlify.app/assets/img/agency/portfolio6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/portfolio6.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:35	97857/97857	---MCZ	200	added ('OK')	image/svg+xml	etag:%22d197bba3cd26923b2041383b61fce55b-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/counter-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/counter-img.svg	(from https://lala-html.netlify.app/01_agency_home)
14:32:36	22374/22374	---MCZ	200	added ('OK')	image/svg+xml	etag:%22bf32697fb56a269022da33e8718aaccc-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/testimonial-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/testimonial-img.svg	(from https://lala-html.netlify.app/01_agency_home)
14:32:36	40825/40825	---M--	200	added ('OK')	image/jpeg	etag:%228ff80710087bbf7a19c78c34e63c4e01-ssl%22	https://lala-html.netlify.app/assets/img/agency/testimonial1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/testimonial1.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:37	40812/40812	---M--	200	added ('OK')	image/jpeg	etag:%22e48a7db27af4c7e01191787e216fd317-ssl%22	https://lala-html.netlify.app/assets/img/agency/testimonial2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/testimonial2.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:37	38013/38013	---M--	200	added ('OK')	image/jpeg	etag:%22efb94f59b8149a7c7295d3f9e1a7150a-ssl%22	https://lala-html.netlify.app/assets/img/agency/testimonial3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/testimonial3.jpg	(from https://lala-html.netlify.app/01_agency_home)
14:32:38	4565/4565	---M--	200	added ('OK')	image/png	etag:%22a4464867fcfa152218ea912d40751979-ssl%22	https://lala-html.netlify.app/assets/img/agency/brand1.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/brand1.png	(from https://lala-html.netlify.app/01_agency_home)
14:32:38	4422/4422	---M--	200	added ('OK')	image/png	etag:%226cccb8ab33835c378fb70d4860e88209-ssl%22	https://lala-html.netlify.app/assets/img/agency/brand2.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/brand2.png	(from https://lala-html.netlify.app/01_agency_home)
14:32:39	3155/3155	---M--	200	added ('OK')	image/png	etag:%220a1820de482df73a03bf78487cec82af-ssl%22	https://lala-html.netlify.app/assets/img/agency/brand3.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/brand3.png	(from https://lala-html.netlify.app/01_agency_home)
14:32:39	4342/4342	---M--	200	added ('OK')	image/png	etag:%22d7a9b323a67fb619d92cf6c3d773f5b1-ssl%22	https://lala-html.netlify.app/assets/img/agency/brand4.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/brand4.png	(from https://lala-html.netlify.app/01_agency_home)
14:32:40	47406/47406	---M--	200	added ('OK')	image/png	etag:%227448b36b741c077f29021c0e715da418-ssl%22	https://lala-html.netlify.app/assets/img/agency/footer-image.png	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/footer-image.png	(from https://lala-html.netlify.app/01_agency_home)
14:32:40	5270/5270	---MCZ	200	added ('OK')	image/svg+xml	etag:%2249d3ebb474918faf44e38219aa181c95-ssl-df%22	https://lala-html.netlify.app/assets/img/non-profit/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/logo.svg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:41	69404/69404	---MCZ	200	added ('OK')	image/svg+xml	etag:%22f8470292e51e5aeb562bb7e1da54af44-ssl-df%22	https://lala-html.netlify.app/assets/img/non-profit/hero-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/hero-img.svg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:41	25336/25336	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b92a69fce0abd7e95c7f8935801dc9f0-ssl-df%22	https://lala-html.netlify.app/assets/img/non-profit/counter-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/counter-img.svg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:42	20138/20138	---MCZ	200	added ('OK')	image/svg+xml	etag:%22f4c94dadc3fddb3c8a4ee3553038de02-ssl-df%22	https://lala-html.netlify.app/assets/img/non-profit/about.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/about.svg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:42	201380/201380	---M--	200	added ('OK')	image/jpeg	etag:%228e50c01a2f3fc71506d5006a398aee8c-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/cta-bg.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/cta-bg.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:43	585/585	---M--	200	added ('OK')	image/svg+xml	etag:%229c7f03341f1452ac5b80e153f35097b8-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/video-block.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/video-block.svg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:44	121319/121319	---M--	200	added ('OK')	image/jpeg	etag:%22e9166ff1eb2b66d5563a423fd3a524c8-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/causes1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/causes1.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:44	168590/168590	---M--	200	added ('OK')	image/jpeg	etag:%22b2ac8bcc04ec65b1e1979afa634e8b00-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/causes2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/causes2.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:45	112825/112825	---M--	200	added ('OK')	image/jpeg	etag:%2256f12958cd50cbbf592513a7b563ecc4-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/causes3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/causes3.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:45	175182/175182	---M--	200	added ('OK')	image/jpeg	etag:%22228afbb6c5e41e28ae9ff5ac7affdedc-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/event1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/event1.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:46	114599/114599	---M--	200	added ('OK')	image/jpeg	etag:%221e914a0cb623d19610e5a83b0fac193e-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/event2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/event2.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:47	144335/144335	---M--	200	added ('OK')	image/jpeg	etag:%22b25cbbb0bc075d8d742cbeb1715276cf-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/event3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/event3.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:47	141827/141827	---M--	200	added ('OK')	image/jpeg	etag:%227734246b4f9d5b10ef32a69db45e15c4-ssl%22	https://lala-html.netlify.app/assets/img/non-profit/cta-bg2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/non-profit/cta-bg2.jpg	(from https://lala-html.netlify.app/02_non_profit_home)
14:32:48	4150/4150	---MCZ	200	added ('OK')	image/svg+xml	etag:%22eab132896839b116d2e64b5a6ad23495-ssl-df%22	https://lala-html.netlify.app/assets/img/seo/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/logo.svg	(from https://lala-html.netlify.app/03_seo_home)
14:32:49	497947/497947	---M--	200	added ('OK')	image/jpeg	etag:%22b917b69ea4ab51a76504533e9365193e-ssl%22	https://lala-html.netlify.app/assets/img/seo/hero-img.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/hero-img.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:49	1094/1094	---M-Z	200	added ('OK')	image/svg+xml	etag:%22af866460b0d09c54067b682dced68ab3-ssl-df%22	https://lala-html.netlify.app/assets/img/seo/shape1.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/shape1.svg	(from https://lala-html.netlify.app/03_seo_home)
14:32:50	1006/1006	---M--	200	added ('OK')	image/svg+xml	etag:%2253de46aadcc0e1e36547295a298b8590-ssl%22	https://lala-html.netlify.app/assets/img/seo/shape2.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/shape2.svg	(from https://lala-html.netlify.app/03_seo_home)
14:32:50	955/955	---M--	200	added ('OK')	image/svg+xml	etag:%2235dd1278bc676e2fdc3c80b55fd66184-ssl%22	https://lala-html.netlify.app/assets/img/seo/shape3.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/shape3.svg	(from https://lala-html.netlify.app/03_seo_home)
14:32:51	434033/434033	---M--	200	added ('OK')	image/jpeg	etag:%22069c3849058978d9b47a1473040fb826-ssl%22	https://lala-html.netlify.app/assets/img/seo/about1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/about1.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:51	445165/445165	---M--	200	added ('OK')	image/jpeg	etag:%228cfe85eaceebbe2aff899b1aa5854479-ssl%22	https://lala-html.netlify.app/assets/img/seo/about2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/about2.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:52	182477/182477	---M--	200	added ('OK')	image/jpeg	etag:%22a779a4ca30b740b3fa99d268879dab60-ssl%22	https://lala-html.netlify.app/assets/img/seo/portfolio1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/portfolio1.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:53	142754/142754	---M--	200	added ('OK')	image/jpeg	etag:%2250ea33aabf807ae6d497473153f1ed0e-ssl%22	https://lala-html.netlify.app/assets/img/seo/portfolio3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/portfolio3.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:53	195399/195399	---M--	200	added ('OK')	image/jpeg	etag:%2248f3d2832965d529fa94600f2d8354af-ssl%22	https://lala-html.netlify.app/assets/img/seo/portfolio2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/portfolio2.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:54	229351/229351	---M--	200	added ('OK')	image/jpeg	etag:%22ce6b991f21c82c669c54a5fa4f46c7ae-ssl%22	https://lala-html.netlify.app/assets/img/seo/portfolio4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/portfolio4.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:54	76361/76361	---M--	200	added ('OK')	image/jpeg	etag:%22c93efb52e5d063ac8a7cf97aba99a9e5-ssl%22	https://lala-html.netlify.app/assets/img/seo/testimonial-bg.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/testimonial-bg.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:54	39383/39383	---M--	200	added ('OK')	image/jpeg	etag:%224c406f33befb48093c6156d2a5e99948-ssl%22	https://lala-html.netlify.app/assets/img/seo/avatar1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/avatar1.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:55	328276/328276	---M--	200	added ('OK')	image/jpeg	etag:%227c119aac22506d7d9c34094196fb894a-ssl%22	https://lala-html.netlify.app/assets/img/seo/post1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/post1.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:56	201315/201315	---M--	200	added ('OK')	image/jpeg	etag:%223b469810fb34dbb5670b914b426a55f6-ssl%22	https://lala-html.netlify.app/assets/img/seo/post2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/seo/post2.jpg	(from https://lala-html.netlify.app/03_seo_home)
14:32:56	5066/5066	---MCZ	200	added ('OK')	image/svg+xml	etag:%227196aeae1c9c17c617663443baa080e1-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/logo.svg	(from https://lala-html.netlify.app/04_medical_home)
14:32:57	7640/7640	---MCZ	200	added ('OK')	image/svg+xml	etag:%2221f0655b39b3fe2f476f2f924960e039-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/hero-shape.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/hero-shape.svg	(from https://lala-html.netlify.app/04_medical_home)
14:32:57	50294/50294	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e729eefe9c9597870eafc4323b0c7b2d-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/hero-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/hero-img.svg	(from https://lala-html.netlify.app/04_medical_home)
14:32:58	29056/29056	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b471214e6316b1c8423622625698c822-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/img1.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/img1.svg	(from https://lala-html.netlify.app/04_medical_home)
14:32:58	31975/31975	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b7cedfc2e9186f8cfe1332d63d4568e3-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/img2.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/img2.svg	(from https://lala-html.netlify.app/04_medical_home)
14:32:59	2645/2645	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fdb0274f78fc9518bf3c3dbdcaa73681-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/icons/icon1.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/icons/icon1.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:00	1808/1808	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213b427b95fda6405519a792cc699b035-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/icons/icon2.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/icons/icon2.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:00	1515/1515	---M-Z	200	added ('OK')	image/svg+xml	etag:%224121489735ee42e589e49ec2b5c1c2a2-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/icons/icon3.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/icons/icon3.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:01	1669/1669	---M-Z	200	added ('OK')	image/svg+xml	etag:%222998819b025c55dac442f9b5c82374e1-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/icons/icon4.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/icons/icon4.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:01	6323/6323	---MCZ	200	added ('OK')	image/svg+xml	etag:%224c5ec8816e5c06a14d494722a153e83c-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/icons/icon5.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/icons/icon5.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:02	4675/4675	---MCZ	200	added ('OK')	image/svg+xml	etag:%22d869397a92b275712d3e98d0eed80734-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/icons/icon6.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/icons/icon6.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:03	37760/37760	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a3bb10707842253c0aace7a221785df4-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/img3.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/img3.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:03	46004/46004	---MCZ	200	added ('OK')	image/svg+xml	etag:%2239321cbcd50b013fcb543029692886d7-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/img4.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/img4.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:04	18307/18307	---MCZ	200	added ('OK')	image/svg+xml	etag:%224f5da1f51bb8cf7deb6284f4b7f0a949-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/cta-img.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/cta-img.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:04	37175/37175	---MCZ	200	added ('OK')	image/svg+xml	etag:%22111c2ffcd718c0c1c4fbccd2d3608304-ssl-df%22	https://lala-html.netlify.app/assets/img/medical/img6.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/medical/img6.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:05	13717/13717	---MCZ	200	added ('OK')	image/svg+xml	etag:%22eb40ff37dbbf60c5f73cb303746e417e-ssl-df%22	https://lala-html.netlify.app/assets/img/agency/footer-image.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/agency/footer-image.svg	(from https://lala-html.netlify.app/04_medical_home)
14:33:05	789/789	---M--	200	added ('OK')	image/svg+xml	etag:%2275f4e53d2a6edd8571fb231faabaf0c7-ssl%22	https://lala-html.netlify.app/assets/img/insurance/logo-icon.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/logo-icon.svg	(from https://lala-html.netlify.app/05_insurance_home)
14:33:06	6583/6583	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e9957e36a945acf9efcada43f8c6df91-ssl-df%22	https://lala-html.netlify.app/assets/img/insurance/logo.svg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/insurance/logo.svg	(from https://lala-html.netlify.app/05_insurance_home)
